year reset,temp cffill mod,anom c mod,co2 mean,ch4 mean,irtemp mean,irrain mean
104213.0,-60.24999999999997,-6.23,,,,
104332.0,-60.04999999999998,,,,,
104489.72999999998,,,198.43,,,
104643.0,,,,399.0,,
104773.0,,,205.0,,,
104920.0,-60.24999999999997,,,,,
104978.0,-60.24999999999997,-5.59,,,,
104999.0,-60.24999999999997,,,,,
105134.0,,,208.1,,,
105252.08999999995,,,210.51,,,
105375.0,,,,435.0,,
105436.0,-59.24999999999997,,,,,
105527.83999999995,,,213.6,,,
105676.0,-59.24999999999997,-5.26,,,,
105952.0,-59.04999999999998,,,,,
105999.0,-59.04999999999998,,,,,
106088.0,,,222.1,,,
106188.0,,,,531.0,,
106272.62,,,227.58,,,
106359.0,-59.04999999999998,-5.2,,,,
106468.0,-58.94999999999999,,,,,
106658.0,,,217.7,,,
106722.27000000002,,,223.14,,,
106723.0,,,,570.0,,
106988.0,-59.74999999999997,,,,,
106999.0,-59.74999999999997,,,,,
107030.0,-59.74999999999997,-4.23,,,,
107434.19999999995,,,227.08,,,
107507.0,-59.349999999999966,,,,,
107550.0,,,221.7,,,
107649.0,,,,577.0,,
107746.0,-59.349999999999966,-4.02,,,,
107772.42000000004,,,227.64,,,
107995.0,,,222.3,,,
107999.0,-59.349999999999966,,,,,
108027.0,-59.24999999999997,,,,,
108100.0,,,,593.0,,
108428.0,-59.24999999999997,-3.9,,,,
108521.0,-59.14999999999998,,,,,
108525.5,,,223.89,,,
108828.0,,,,597.0,,
108999.0,-59.14999999999998,,,,,
109005.0,,,218.5,,,
109016.0,-59.24999999999997,,,,,
109095.0,-59.24999999999997,-4.29,,,,
109473.0,,,,588.0,,
109510.0,-59.04999999999998,,,,,
109594.27000000002,,,224.0,,,
109751.0,-59.04999999999998,-4.19,,,,
109816.53000000004,,,224.12,,,
109976.0,-59.14999999999998,,,,,
109999.0,-59.14999999999998,,,,,
110269.0,,,,573.0,,
110402.0,-59.14999999999998,-4.05,,,,
110417.0,,,218.7,,,
110438.95999999996,,,225.39,,,
110443.0,-58.64999999999998,,,,,
110734.0,,,218.9,,,
110854.64,,,224.9,,,
110887.0,,,,591.0,,
110909.0,-58.74999999999997,,,,,
110999.0,-58.74999999999997,,,,,
111032.0,-58.74999999999997,-4.0,,,,
111365.0,-58.849999999999966,,,,,
111381.55000000005,,,227.03,,,
111601.0,,,220.2,,,
111660.0,-58.849999999999966,-4.06,,,,
111697.0,,,,556.0,,
111822.0,-58.849999999999966,,,,,
111928.44999999995,,,230.51,,,
111999.0,-58.849999999999966,,,,,
112079.0,,,,568.0,,
112158.0,,,219.7,,,
112207.0,,,,611.0,,
112247.0,-58.849999999999966,-3.88,,,,
112278.0,-58.94999999999999,,,,,
112384.20999999996,,,231.43,,,
112707.0,-58.64999999999998,,,,,
112827.0,-58.64999999999998,-4.02,,,,
112878.84999999998,,,234.84,,,
112984.0,,,,521.0,,
112999.0,-58.64999999999998,,,,,
113136.0,-58.44999999999999,,,,,
113402.0,-58.44999999999999,-3.5,,,,
113424.55000000005,,,233.11,,,
113468.0,,,,512.0,,
113565.0,-58.44999999999999,,,,,
113638.31999999996,,,233.58,,,
113963.0,-58.349999999999966,,,,,
113968.0,-58.349999999999966,-3.56,,,,
113999.0,-58.349999999999966,,,,,
114194.27000000002,,,233.51,,,
114239.0,,,,505.0,,
114362.0,-58.04999999999998,,,,,
114526.0,-58.04999999999998,-3.67,,,,
114527.30000000005,,,238.85,,,
114685.0,,,,519.0,,
114760.0,-57.74999999999997,,,,,
114999.0,-57.74999999999997,,,,,
115058.0,-57.74999999999997,-3.7,,,,
115127.26,,,236.05,,,
115142.0,-57.64999999999998,,,,,
115345.05000000005,,,236.05,,,
115429.0,,,228.1,,,
115436.0,,,,610.0,,
115523.0,-57.849999999999966,,,,,
115568.0,-57.849999999999966,-3.75,,,,
115697.0,,,228.6,,,
115784.80000000005,,,237.66,,,
115861.0,,,,610.0,,
115905.0,-57.74999999999997,,,,,
115999.0,-57.74999999999997,,,,,
116068.0,-57.74999999999997,-3.46,,,,
116111.05000000005,,,237.18,,,
116269.0,-57.349999999999966,,,,,
116428.0,,,228.5,,,
116501.0,,,,585.0,,
116551.0,-57.349999999999966,-3.21,,,,
116594.08999999995,,,235.09,,,
116632.0,-57.14999999999998,,,,,
116784.66000000005,,,234.04,,,
116865.0,,,233.9,,,
116977.0,,,,602.0,,
116996.0,-57.54999999999998,,,,,
116999.0,-57.54999999999998,,,,,
117013.0,-57.54999999999998,-3.21,,,,
117256.18999999994,,,233.54,,,
117376.0,-57.64999999999998,,,,,
117454.0,-57.64999999999998,-3.05,,,,
117587.47999999998,,,232.83,,,
117627.0,,,231.2,,,
117630.0,,,,588.0,,
117755.0,-57.849999999999966,,,,,
117882.0,-57.849999999999966,-2.78,,,,
117904.0,,,231.2,,,
117962.0,,,,593.0,,
117999.0,-57.849999999999966,,,,,
118041.93000000004,,,232.28,,,
118135.0,-58.14999999999998,,,,,
118309.0,-58.14999999999998,-2.45,,,,
118369.47999999998,,,233.35,,,
118454.0,,,232.8,,,
118510.0,-57.849999999999966,,,,,
118511.0,,,,582.0,,
118724.0,-57.849999999999966,-2.36,,,,
118828.02000000002,,,230.59,,,
118850.0,,,232.4,,,
118886.0,-57.94999999999999,,,,,
118920.0,,,,605.0,,
118999.0,-57.94999999999999,,,,,
119103.72999999998,,,232.18,,,
119119.0,-57.94999999999999,-2.49,,,,
119261.0,-57.64999999999998,,,,,
119375.0,,,,594.0,,
119457.0,,,230.3,,,
119499.0,-57.64999999999998,-2.4,,,,
119616.0,-57.349999999999966,,,,,
119637.07999999996,,,232.16,,,
119680.0,,,229.3,,,
119786.0,,,,584.0,,
119844.84999999998,,,230.88,,,
119886.0,-57.349999999999966,-2.02,,,,
119971.0,-57.24999999999997,,,,,
119999.0,-57.24999999999997,,,,,
120232.0,,,228.8,,,
120274.0,-57.24999999999997,-1.77,,,,
120307.0,,,,571.0,,
120313.47999999998,,,232.46,,,
120326.0,-57.349999999999966,,,,,
120569.46999999996,,,235.42,,,
120596.0,,,228.2,,,
120635.0,,,,595.0,,
120661.0,-57.349999999999966,-2.16,,,,
120676.0,-57.24999999999997,,,,,
120999.0,-57.24999999999997,,,,,
121023.16000000005,,,236.61,,,
121027.0,-57.14999999999998,,,,,
121054.0,-57.14999999999998,-2.31,,,,
121094.0,,,227.6,,,
121173.0,,,,578.0,,
121352.97999999998,,,236.72,,,
121377.0,-57.349999999999966,,,,,
121434.0,-57.349999999999966,-2.45,,,,
121449.0,,,228.7,,,
121492.0,,,,581.0,,
121722.0,-57.24999999999997,,,,,
121734.31000000006,,,237.21,,,
121811.0,-57.24999999999997,-2.75,,,,
121929.0,,,226.0,,,
121966.0,,,,566.0,,
121973.29000000004,,,239.73,,,
121999.0,-57.24999999999997,,,,,
122066.0,-56.94999999999999,,,,,
122173.0,-56.94999999999999,-2.49,,,,
122205.0,,,227.6,,,
122281.0,,,,594.0,,
122398.97999999998,,,239.01,,,
122411.0,-57.04999999999998,,,,,
122521.0,-57.04999999999998,-2.55,,,,
122622.25,,,238.86,,,
122706.0,,,,604.0,,
122736.0,,,227.7,,,
122758.0,-57.24999999999997,,,,,
122864.0,-57.24999999999997,-2.26,,,,
122958.0,,,226.4,,,
122999.0,-57.24999999999997,,,,,
123084.77000000002,,,241.83,,,
123104.0,-57.24999999999997,,,,,
123204.0,-57.24999999999997,-1.92,,,,
123332.45999999996,,,240.9,,,
123451.0,-57.14999999999998,,,,,
123452.0,,,228.0,,,
123539.0,-57.14999999999998,-1.84,,,,
123564.0,,,,588.0,,
123718.0,,,231.0,,,
123791.0,,,,605.0,,
123797.0,-57.349999999999966,,,,,
123799.0,,,241.03,,,
123868.0,-57.349999999999966,-1.88,,,,
123999.0,-57.349999999999966,,,,,
124091.31999999996,,,239.88,,,
124144.0,-57.349999999999966,,,,,
124178.0,,,232.2,,,
124201.0,-57.349999999999966,-1.94,,,,
124230.0,,,,604.0,,
124490.0,-57.14999999999998,,,,,
124495.55000000005,,,238.42,,,
124507.0,,,232.4,,,
124528.0,-57.14999999999998,-1.69,,,,
124747.70999999996,,,239.44,,,
124831.0,-57.54999999999998,,,,,
124846.0,-57.54999999999998,-1.86,,,,
124875.0,,,232.9,,,
124920.0,,,,624.0,,
124999.0,-57.54999999999998,,,,,
125121.0,,,235.4,,,
125165.0,-57.54999999999998,-2.07,,,,
125172.0,-57.14999999999998,,,,,
125193.17000000004,,,238.13,,,
125195.0,,,,645.0,,
125403.11,,,238.05,,,
125487.0,-57.14999999999998,-1.85,,,,
125513.0,-56.849999999999966,,,,,
125551.0,,,234.8,,,
125609.0,,,,643.0,,
125776.0,,,234.6,,,
125808.0,-56.849999999999966,-1.77,,,,
125856.12,,,238.74,,,
125858.0,,,,647.0,,
125866.0,-57.44999999999999,,,,,
125999.0,-57.44999999999999,,,,,
126105.68999999994,,,236.8,,,
126125.0,-57.44999999999999,-1.92,,,,
126218.0,-57.849999999999966,,,,,
126220.0,,,237.6,,,
126267.0,,,,632.0,,
126446.0,-57.849999999999966,-1.83,,,,
126455.0,,,236.7,,,
126539.0,,,,652.0,,
126571.0,-57.54999999999998,,,,,
126578.74,,,239.8,,,
126766.0,-57.54999999999998,-1.94,,,,
126888.86,,,239.31,,,
126897.0,,,236.9,,,
126933.0,-58.14999999999998,,,635.0,,
126999.0,-58.14999999999998,,,,,
127077.0,-58.14999999999998,-2.0,,,,
127166.0,,,235.8,,,
127189.0,,,,639.0,,
127296.0,-58.04999999999998,,,,,
127301.18000000004,,,240.46,,,
127399.0,-58.04999999999998,-2.08,,,,
127538.0,,,234.4,,,
127557.65000000002,,,239.34,,,
127575.0,,,,629.0,,
127658.0,-57.849999999999966,,,,,
127709.0,-57.849999999999966,-1.82,,,,
127770.0,,,235.4,,,
127833.0,,,,615.0,,
127999.0,-57.849999999999966,,,,,
128008.0,-57.849999999999966,-1.86,,,,
128016.70999999996,,,237.76,,,
128032.0,-57.94999999999999,,,,,
128199.0,,,234.1,,,
128263.95999999996,,,243.7,,,
128324.0,-57.94999999999999,-1.55,,,,
128405.0,,,234.1,,,
128406.0,-58.54999999999998,,,,,
128472.0,,,,590.0,,
128650.0,-58.54999999999998,-1.6,,,,
128760.91000000005,,,238.47,,,
128780.0,-58.44999999999999,,,,,
128848.0,,,234.8,,,
128882.0,,,,602.0,,
128967.0,-58.44999999999999,-2.04,,,,
128999.0,-58.44999999999999,,,,,
129005.54000000004,,,239.3,,,
129073.0,,,232.9,,,
129138.0,,,,596.0,,
129170.0,-58.54999999999998,,,,,
129299.0,-58.54999999999998,-2.39,,,,
129500.0,,,235.9,,,
129519.66000000005,,,243.56,,,
129535.0,,,,557.0,,
129560.0,-58.64999999999998,,,,,
129628.0,-58.64999999999998,-2.5,,,,
129781.0,,,235.5,,,
129803.0,,,,570.0,,
129870.04000000004,,,239.38,,,
129950.0,-59.04999999999998,-2.7,,,,
129999.0,-59.04999999999998,,,,,
130166.0,,,236.6,,,
130216.0,,,,568.0,,
130276.0,-59.04999999999998,-2.75,,,,
130347.0,-58.849999999999966,,,,,
130370.32999999996,,,238.42,,,
130406.0,,,235.6,,,
130472.0,,,,584.0,,
130616.17000000004,,,239.29,,,
130619.0,-58.849999999999966,-2.51,,,,
130743.0,-58.849999999999966,,,,,
130839.0,,,234.0,,,
130958.0,-58.849999999999966,-2.59,,,,
130999.0,-58.849999999999966,,,,,
131067.0,,,240.0,,,
131101.61,,,236.45,,,
131131.0,,,,561.0,,
131140.0,-58.849999999999966,,,,,
131298.0,-58.849999999999966,-3.05,,,,
131363.34999999998,,,235.8,,,
131544.0,,,234.8,,,
131551.0,-58.849999999999966,,,,,
131558.0,,,,549.0,,
131645.0,-58.849999999999966,-3.05,,,,
131781.0,,,235.6,,,
131855.0,,,,555.0,,
131886.55000000005,,,232.27,,,
131961.0,-59.349999999999966,,,,,
131999.0,-59.349999999999966,,,,,
132002.0,-59.349999999999966,-3.14,,,,
132144.74,,,232.07,,,
132235.0,,,239.9,,,
132279.0,,,,540.0,,
132352.0,-59.349999999999966,-3.35,,,,
132372.0,-59.24999999999997,,,,,
132534.0,,,235.8,,,
132542.0,,,,557.0,,
132680.17000000004,,,230.67,,,
132702.0,-59.24999999999997,-3.7,,,,
132801.0,-59.24999999999997,,,,,
132957.0,,,234.9,,,
132990.0,,,,542.0,,
132999.0,-59.24999999999997,,,,,
133028.13,,,227.64,,,
133052.0,-59.24999999999997,-3.5,,,,
133186.0,,,235.8,,,
133231.0,-59.64999999999998,,,,,
133253.0,,,,538.0,,
133403.0,-59.64999999999998,-3.36,,,,
133537.87,,,227.65,,,
133643.0,,,233.0,,,
133660.0,-59.54999999999998,,,,,
133684.0,,,,527.0,,
133768.0,-59.54999999999998,-3.44,,,,
133837.62,,,226.73,,,
133889.0,,,232.3,,,
133952.0,,,,529.0,,
133999.0,-59.54999999999998,,,,,
134110.0,-59.64999999999998,,,,,
134130.0,-59.64999999999998,-3.5,,,,
134368.0,,,228.8,,,
134392.5,,,222.97,,,
134414.0,,,,538.0,,
134496.0,-59.64999999999998,-3.73,,,,
134561.0,-59.94999999999999,,,,,
134611.0,,,228.7,,,
134683.95999999996,,,222.7,,,
134873.0,-59.94999999999999,-3.97,,,,
134999.0,-59.94999999999999,,,,,
135011.0,-59.94999999999999,,,,,
135112.0,,,227.3,,,
135151.0,,,,523.0,,
135249.0,-59.94999999999999,-4.07,,,,
135256.18999999994,,,222.62,,,
135413.0,,,224.3,,,
135447.0,,,,521.0,,
135494.0,-60.349999999999966,,,,,
135568.89,,,220.63,,,
135627.0,-60.349999999999966,-4.41,,,,
135858.0,,,224.4,,,
135913.0,,,,514.0,,
135977.0,-60.54999999999998,,,,,
135999.0,-60.54999999999998,,,,,
136015.0,-60.54999999999998,-4.61,,,,
136122.0,,,223.5,,,
136139.0,,,,508.0,,
136158.13,,,220.62,,,
136407.0,-60.54999999999998,-4.62,,,,
136460.0,-60.44999999999999,,,,,
136543.16000000003,,,221.82,,,
136621.0,,,219.7,,,
136813.0,-60.44999999999999,-4.68,,,,
136889.0,,,219.5,,,
136960.0,-60.24999999999997,,,,,
136976.0,,,,520.0,,
136999.0,-60.24999999999997,,,,,
137079.93999999994,,,224.36,,,
137228.0,-60.24999999999997,-4.83,,,,
137414.31999999995,,,225.64,,,
137419.0,,,219.4,,,
137452.0,,,,504.0,,
137461.0,-60.64999999999998,,,,,
137640.0,-60.64999999999998,-5.23,,,,
137696.0,,,217.5,,,
137783.0,,,,499.0,,
137961.0,-61.54999999999998,,,,,
137999.0,-61.54999999999998,,,,,
138009.25,,,222.7,,,
138046.0,-61.54999999999998,-5.46,,,,
138226.0,,,217.5,,,
138271.0,,,,498.0,,
138380.14,,,220.24,,,
138467.0,-61.54999999999998,-5.34,,,,
138523.0,-61.94999999999999,,,,,
138576.0,,,218.7,,,
138578.0,,,,494.0,,
138926.0,-61.94999999999999,-5.2,,,,
138999.0,-61.94999999999999,,,,,
139076.0,,,221.3,,,
139084.0,-62.24999999999997,,,,,
139097.91000000003,,,219.14,,,
139111.0,,,,543.0,,
139185.0,,,,523.0,,
139392.0,,,222.6,,,
139405.0,-62.24999999999997,-5.58,,,,
139449.0,,,,505.0,,
139494.29000000004,,,221.31,,,
139646.0,-61.94999999999999,,,,,
139903.0,-61.94999999999999,-6.02,,,,
139989.0,,,219.7,,,
139999.0,-61.94999999999999,,,,,
140066.0,,,,486.0,,
140164.0,-61.349999999999966,,,,,
140168.06999999995,,,227.9,,,
140307.0,,,217.3,,,
140389.0,-61.349999999999966,-6.95,,,,
140421.0,,,,482.0,,
140612.32999999996,,,225.81,,,
140681.0,-60.849999999999966,,,,,
140851.0,-60.849999999999966,-7.34,,,,
140918.0,,,216.2,,,
140992.0,,,,490.0,,
140999.0,-60.849999999999966,,,,,
141199.0,-60.24999999999997,,,,,
141210.39,,,233.11,,,
141230.0,,,218.4,,,
141282.0,,,,466.0,,
141296.0,-60.24999999999997,-7.02,,,,
141525.42000000004,,,233.61,,,
141715.0,-59.64999999999998,,,,,
141716.0,-59.64999999999998,-6.46,,,,
141727.0,,,,446.0,,
141757.0,,,225.0,,,
141999.0,-59.64999999999998,,,,,
142102.0,,,,460.0,,
142102.82999999996,,,232.7,,,
142106.0,,,223.0,,,
142117.0,-59.64999999999998,-5.95,,,,
142230.0,-60.849999999999966,,,,,
142382.63,,,229.16,,,
142569.0,-60.849999999999966,-5.15,,,,
142586.0,,,230.3,,,
142642.0,,,,544.0,,
142739.0,,,,500.0,,
142746.0,-61.64999999999998,,,,,
142924.0,,,230.8,,,
142999.0,-61.64999999999998,,,,,
143006.0,,,,494.0,,
143058.0,-61.64999999999998,-4.67,,,,
143096.38,,,220.09,,,
143309.0,-62.04999999999998,,,,,
143509.81999999995,,,218.21,,,
143547.0,,,230.0,,,
143571.0,-62.04999999999998,-5.65,,,,
143652.0,,,,495.0,,
143854.0,,,226.5,,,
143872.0,-61.24999999999997,,,,,
143974.0,,,,491.0,,
143999.0,-61.24999999999997,,,,,
144050.0,-61.24999999999997,-6.9,,,,
144237.26,,,216.59,,,
144435.0,-60.64999999999998,,,,,
144458.0,,,217.4,,,
144508.0,-60.64999999999998,-7.34,,,,
144546.0,,,,464.0,,
144685.68999999994,,,219.96,,,
144770.0,,,215.6,,,
144865.0,,,,466.0,,
144967.0,-60.64999999999998,-6.71,,,,
144999.0,-60.64999999999998,,,,,
145011.0,-60.54999999999998,,,,,
145290.0,,,,455.0,,
145307.26,,,222.57,,,
145314.0,,,214.0,,,
145474.0,-60.54999999999998,-5.89,,,,
145588.0,-61.44999999999999,,,,,
145668.0,,,217.4,,,
145682.0,,,,536.0,,
145989.0,-61.44999999999999,-5.94,,,,
145999.0,-61.44999999999999,,,,,
146164.0,-61.44999999999999,,,,,
146249.0,,,220.0,,,
146298.0,,,,551.0,,
146431.46999999997,,,216.12,,,
146545.0,-61.44999999999999,-6.54,,,,
146729.0,,,,554.0,,
146809.59999999998,,,211.69,,,
146845.0,-62.14999999999998,,,,,
146999.0,-62.14999999999998,,,,,
147116.0,-62.14999999999998,-7.05,,,,
147317.0,,,213.7,,,
147430.0,,,,564.0,,
147525.0,-62.24999999999997,,,,,
147608.62,,,204.67,,,
147665.0,,,209.2,,,
147706.0,-62.24999999999997,-7.51,,,,
147724.0,,,,562.0,,
147999.0,-62.24999999999997,,,,,
148141.89,,,201.12,,,
148206.0,-62.44999999999999,,,,,
148318.0,-62.44999999999999,-7.68,,,,
148363.0,,,202.3,,,
148400.0,,,,512.0,,
148743.0,,,198.7,,,
148775.0,,,,529.0,,
148930.0,-62.44999999999999,-7.99,,,,
148933.0,-62.74999999999997,,,,,
148999.0,-62.74999999999997,,,,,
149076.62,,,197.13,,,
149452.0,,,194.8,,,
149506.0,,,,471.0,,
149548.0,-62.74999999999997,-8.25,,,,
149659.0,-62.54999999999998,,,,,
149687.12,,,194.79,,,
149912.0,,,192.5,,,
149914.0,,,,462.0,,
149999.0,-62.54999999999998,,,,,
150132.0,-62.54999999999998,-8.16,,,,
150380.06999999995,,,196.83,,,
150386.0,-62.44999999999999,,,,,
150552.0,,,194.6,,,
150612.0,,,,439.0,,
150736.0,-62.44999999999999,-7.62,,,,
150767.25,,,194.88,,,
150838.0,,,,483.0,,
150922.0,,,192.6,,,
150923.0,,,,489.0,,
150999.0,-62.44999999999999,,,,,
151067.0,-61.64999999999998,,,,,
151329.0,-61.64999999999998,-7.28,,,,
151541.68000000005,,,191.51,,,
151662.0,,,189.3,,,
151748.0,-61.849999999999966,,,,,
151986.0,-61.849999999999966,-7.24,,,,
151999.0,-61.849999999999966,,,,,
152018.69999999995,,,187.66,,,
152087.0,,,185.5,,,
152209.0,,,,396.0,,
152429.0,-61.44999999999999,,,,,
152709.0,-61.44999999999999,-8.31,,,,
152904.0,,,178.5,,,
152922.45999999996,,,180.67,,,
152999.0,-61.44999999999999,,,,,
153046.0,,,,390.0,,
153217.0,-62.24999999999997,,,,,
153391.0,,,175.6,,,
153422.74,,,177.71,,,
153490.0,-62.24999999999997,-8.89,,,,
153512.0,,,,385.0,,
153999.0,-62.24999999999997,,,,,
154005.0,-63.04999999999998,,,,,
154248.0,,,,365.0,,
154269.0,,,171.6,,,
154292.0,-63.04999999999998,-8.95,,,,
154428.14,,,173.71,,,
154793.0,-63.64999999999998,,,,,
154843.0,,,172.7,,,
154858.0,,,,374.0,,
154999.0,-63.64999999999998,,,,,
155084.64,,,174.77,,,
155116.0,-63.64999999999998,-9.03,,,,
155620.0,,,,376.0,,
155663.0,-63.74999999999997,,,,,
155664.0,,,178.5,,,
155951.0,-63.74999999999997,-9.05,,,,
155999.0,-63.74999999999997,,,,,
156001.47999999998,,,180.54,,,
156193.0,,,178.2,,,
156516.06000000006,,,180.17,,,
156534.0,-63.74999999999997,,,,,
156763.0,-63.74999999999997,-8.94,,,,
156999.0,-63.74999999999997,,,,,
157148.0,,,185.8,,,
157404.0,-63.64999999999998,,,,,
157429.91000000003,,,187.77,,,
157517.59999999998,,,192.55,,,
157549.0,-63.64999999999998,-8.42,,,,
157646.0,,,189.1,,,
157804.0,,,,414.0,,
157900.47999999998,,,191.02,,,
157999.0,-63.64999999999998,,,,,
158220.0,-63.14999999999998,,,,,
158325.0,-63.14999999999998,-7.82,,,,
158632.0,,,189.0,,,
158960.44999999995,,,190.86,,,
158999.0,-63.14999999999998,,,,,
159035.0,-62.54999999999998,,,,,
159041.39,,,193.91,,,
159169.0,,,187.8,,,
159185.0,-62.54999999999998,-8.0,,,,
159314.0,,,,384.0,,
159555.81999999995,,,189.69,,,
159851.0,-62.14999999999998,,,,,
159999.0,-62.14999999999998,,,,,
160095.0,-62.14999999999998,-8.3,,,,
160188.0,,,189.8,,,
160622.09999999998,,,191.59,,,
160719.68000000005,,,193.97,,,
160733.0,-63.04999999999998,,,,,
160804.0,,,,402.0,,
160857.0,,,186.6,,,
160973.0,-63.04999999999998,-8.64,,,,
160999.0,-63.04999999999998,,,,,
161374.44999999995,,,188.43,,,
161614.0,-63.349999999999966,,,,,
161754.0,,,183.9,,,
161868.0,-63.349999999999966,-8.02,,,,
161999.0,-63.349999999999966,,,,,
162314.0,,,182.4,,,
162426.09999999998,,,185.68,,,
162434.0,,,,359.0,,
162496.0,-62.74999999999997,,,,,
162544.18000000005,,,187.38,,,
162745.0,-62.74999999999997,-8.36,,,,
162999.0,-62.74999999999997,,,,,
163073.90000000002,,,184.1,,,
163346.0,-62.74999999999997,,,,,
163364.0,,,189.2,,,
163583.0,-62.74999999999997,-7.52,,,,
163915.0,,,191.3,,,
163999.0,-62.74999999999997,,,,,
164093.0,,,,344.0,,
164116.0,,,190.88,,,
164183.79000000004,,,189.23,,,
164195.0,-62.24999999999997,,,,,
164418.0,-62.24999999999997,-7.38,,,,
164656.91000000003,,,192.93,,,
164956.0,,,198.7,,,
164999.0,-62.24999999999997,,,,,
165031.0,,,,398.0,,
165045.0,-61.54999999999998,,,,,
165288.0,-61.54999999999998,-6.71,,,,
165552.0,,,198.4,,,
165705.34999999998,,,200.35,,,
165747.0,,,,414.0,,
165877.0,-61.24999999999997,,,,,
165999.0,-61.24999999999997,,,,,
166227.0,-61.24999999999997,-6.87,,,,
166313.65000000002,,,200.0,,,
166636.0,,,193.2,,,
166709.0,-61.44999999999999,,,,,
166999.0,-61.44999999999999,,,,,
167231.0,-61.44999999999999,-7.58,,,,
167357.0,,,,397.0,,
167365.0,,,191.3,,,
167399.34999999998,,,194.82,,,
167541.0,-62.04999999999998,,,,,
167999.0,-62.04999999999998,,,,,
168107.75,,,192.87,,,
168250.0,-62.04999999999998,-7.92,,,,
168390.0,,,185.3,,,
168464.0,-62.54999999999998,,,,,
168999.0,-62.54999999999998,,,,,
169036.0,,,185.8,,,
169129.05000000005,,,186.79,,,
169183.0,,,,409.0,,
169249.0,-62.54999999999998,-7.72,,,,
169387.0,-62.44999999999999,,,,,
169733.74,,,187.27,,,
169999.0,-62.44999999999999,,,,,
170282.0,,,192.0,,,
170285.0,-62.44999999999999,-7.29,,,,
170310.0,-62.04999999999998,,,,,
170890.90000000002,,,193.44,,,
170947.0,,,187.8,,,
170999.0,-62.04999999999998,,,,,
171161.0,,,,414.0,,
171233.0,-62.24999999999997,,,,,
171282.0,-62.24999999999997,-7.47,,,,
171489.54000000004,,,189.25,,,
171999.0,-62.24999999999997,,,,,
172157.0,-61.64999999999998,,,,,
172240.0,,,194.8,,,
172316.0,-61.64999999999998,-7.07,,,,
172646.90000000002,,,196.17,,,
172892.0,,,192.1,,,
172946.0,,,,426.0,,
172999.0,-61.64999999999998,,,,,
173080.0,-61.849999999999966,,,,,
173225.57999999996,,,193.48,,,
173407.0,-61.849999999999966,-7.46,,,,
173999.0,-61.849999999999966,,,,,
174105.0,-62.24999999999997,,,,,
174250.0,,,190.5,,,
174510.0,-62.24999999999997,-7.82,,,,
174583.15000000002,,,191.85,,,
174999.0,-62.24999999999997,,,,,
175115.0,,,188.6,,,
175130.0,-62.24999999999997,,,,,
175182.0,,,,429.0,,
175461.05000000005,,,189.89,,,
175616.0,-62.24999999999997,-7.71,,,,
175999.0,-62.24999999999997,,,,,
176155.0,-62.14999999999998,,,,,
176368.0,,,194.6,,,
176687.34999999998,,,195.82,,,
176719.0,-62.14999999999998,-7.68,,,,
176999.0,-62.14999999999998,,,,,
177176.0,,,194.1,,,
177355.0,-61.94999999999999,,,,,
177363.0,,,,429.0,,
177537.17000000004,,,195.31,,,
177931.0,-61.94999999999999,-7.73,,,,
177999.0,-61.94999999999999,,,,,
178554.0,-62.849999999999966,,,,,
178634.0,,,190.4,,,
178654.0,,,,386.0,,
178981.34999999998,,,191.56,,,
178999.0,-62.849999999999966,,,,,
179249.0,-62.849999999999966,-8.21,,,,
179399.0,,,,369.0,,
179433.0,,,190.2,,,
179754.0,-63.64999999999998,,,,,
179763.40000000002,,,191.38,,,
179999.0,-63.64999999999998,,,,,
180576.0,-63.64999999999998,-8.86,,,,
180999.0,-63.64999999999998,,,,,
181074.0,-63.64999999999998,,,,,
181078.0,,,189.1,,,
181465.75,,,190.18,,,
181890.0,-63.64999999999998,-8.84,,,,
181990.0,,,187.7,,,
181999.0,-63.64999999999998,,,,,
182239.0,,,,373.0,,
182395.0,-63.44999999999999,,,,,
182419.73,,,188.85,,,
182999.0,-63.44999999999999,,,,,
183174.0,-63.44999999999999,-8.68,,,,
183711.0,,,194.3,,,
183715.0,-63.14999999999998,,,,,
183999.0,-63.14999999999998,,,,,
184123.63,,,195.33,,,
184528.0,-63.14999999999998,-8.39,,,,
184881.0,,,193.0,,,
184961.0,,,,373.0,,
184999.0,-63.14999999999998,,,,,
185059.0,-63.64999999999998,,,,,
185316.43999999997,,,194.0,,,
185882.0,-63.64999999999998,-8.92,,,,
185999.0,-63.64999999999998,,,,,
186349.0,,,193.9,,,
186402.0,-63.64999999999998,,,,,
186828.97,,,194.86,,,
186956.86,,,195.95,,,
186999.0,-63.64999999999998,,,,,
187162.0,-63.64999999999998,-8.9,,,,
187246.0,,,192.1,,,
187541.0,,,,361.0,,
187746.0,-62.94999999999999,,,,,
187760.46,,,193.1,,,
187999.0,-62.94999999999999,,,,,
188526.0,-62.94999999999999,-8.24,,,,
188982.0,,,195.6,,,
188999.0,-62.94999999999999,,,,,
189109.0,-63.64999999999998,,,,,
189481.06000000008,,,196.5,,,
189837.0,,,199.5,,,
189874.0,-63.64999999999998,-8.8,,,,
189999.0,-63.64999999999998,,,,,
190093.0,,,,376.0,,
190311.68000000005,,,200.46,,,
190473.0,-63.54999999999998,,,,,
190999.0,-63.54999999999998,,,,,
191193.0,-63.54999999999998,-8.72,,,,
191543.0,,,199.9,,,
191836.0,-63.24999999999997,,,,,
